Topic,Count,Name,Representation,Representative_Docs
395,22,395_desejo_frustração_frustration_frustrados,"['desejo', 'frustração', 'frustration', 'frustrados', 'intenso', 'desire', 'pessoais', 'desejos', 'and', 'problemas']","['Desejo e frustração', '• Desejo e frustração', 'Desejo e frustração']"
396,22,396_amizade_parceria_mútua_companhia,"['amizade', 'parceria', 'mútua', 'companhia', 'amizades', 'necessidade', 'relacionamentos', 'relacionamento', '', '']","['• Amizade e relacionamentos', '• Amizade e relacionamentos', '• Amizade e relacionamentos']"
397,22,397_mental_saúde_reza_autoconservação,"['mental', 'saúde', 'reza', 'autoconservação', 'psicológica', 'sono', 'auto', 'autoestima', 'autoconhecimento', 'reflexão']","['• Saúde mental', '• Saúde mental', '3. Saúde mental']"
398,22,398_expectativa_esperança_esperado_predição,"['expectativa', 'esperança', 'esperado', 'predição', 'futuro', 'mudanç', 'ambição', '', '', '']","['* Esperança e expectativa', '• Esperança e expectativa', '• Esperança e expectativa']"
399,22,399_autoestima_ego_identidade_estima,"['autoestima', 'ego', 'identidade', 'estima', 'autoidentidade', 'pessoalismo', 'moda', 'individualidade', 'afirmação', 'autodeterminação']","['• Autoestima e identidade', '• Identidade e autoestima', '• Identidade e autoestima']"
400,22,400_poder_controle_possuir_controlar,"['poder', 'controle', 'possuir', 'controlar', 'poderio', 'pelo', 'situação', 'respeito', 'luta', 'sedução']","['Poder e controle', 'Poder e Controle', '* Poder e controle']"
401,22,401_vulnerabilidade_emocional_abraços_estabilidade,"['vulnerabilidade', 'emocional', 'abraços', 'estabilidade', 'ameaças', 'risco', 'perigo', 'insegurança', '', '']","['Vulnerabilidade emocional', '5. Vulnerabilidade emocional', '• Vulnerabilidade emocional']"
402,22,402_expressar_vozes_se_voz,"['expressar', 'vozes', 'se', 'voz', 'silenciadas', 'calam', 'expressão', 'internas', 'apreciação', '11']","['Vontade de se expressar', 'Vontade de se expressar', 'Vontade de se expressar']"
403,22,403_sou_expressão_eu_canto,"['sou', 'expressão', 'eu', 'canto', 'minha', 'aquilo', 'liberdade', 'que', 'de', 'busca']","['Aquilo que eu sou', 'Aquilo que eu sou', 'Aquilo que eu sou']"
404,22,404_vizinhança_comunidade_jardim_convivência,"['vizinhança', 'comunidade', 'jardim', 'convivência', 'conhecidos', 'vizinhos', 'urbanos', 'indesejável', 'sociais', 'conflitos']","['Vizinhança e conflito', 'Vizinhança e Confusão', 'Vizinhança']"
405,22,405_suficiência_loucura_apreensões_descabamento,"['suficiência', 'loucura', 'apreensões', 'descabamento', 'autosuficiência', 'obstinação', 'mundialidade', 'insensatez', 'transgressão', 'falibilidade']","['Desânimo e Suficiência', '• Suficiência e desânimo', '* Suficiência']"
406,22,406_music_given_lyrics_in,"['music', 'given', 'lyrics', 'in', 'addressed', 'subjects', 'describe', 'that', 'the', 'topics']","['Here are 5 topics that describe the subjects addressed in the given music lyrics:', 'Here are 5 topics that describe the subjects addressed in the given music lyrics:', 'Here are 5 topics that describe the subjects addressed in the given music lyrics:']"
407,21,407_relacionamento_amor_relação_,"['relacionamento', 'amor', 'relação', '', '', '', '', '', '', '']","['Amor e relacionamento', 'Amor e relacionamento', 'Amor e relacionamento']"
408,21,408_identidade_autoconhecimento_perception_autorreconhecimento,"['identidade', 'autoconhecimento', 'perception', 'autorreconhecimento', 'autorrealização', 'identity', 'percepção', 'self', 'crise', 'autoaceitação']","['Identidade e Autoconhecimento', 'Identidade e Autoconhecimento', 'Identidade e autoconhecimento']"
409,21,409_obstáculos_superar_para_curamento,"['obstáculos', 'superar', 'para', 'curamento', 'superação', 'luta', 'superando', 'aprender', 'contra', 'redenção']","['Vontade de superar obstáculos', 'Superar obstáculos', 'Superar obstáculos']"
410,21,410_independência_acessos_liberdade_,"['independência', 'acessos', 'liberdade', '', '', '', '', '', '', '']","['• Liberdade e independência', '• Liberdade e independência', '• Liberdade e independência']"
411,21,411_rivalidade_competição_vaidade_competitividade,"['rivalidade', 'competição', 'vaidade', 'competitividade', 'ambição', 'disputa', 'desafio', 'amizade', 'conflito', 'vingança']","['Amizade e rivalidade', '• A amizade e a rivalidade', '• Amizade e rivalidade']"
412,21,412_superar_para_passado_lidar,"['superar', 'para', 'passado', 'lidar', 'lutando', 'past', 'go', 'letting', 'esforço', 'contra']","['Luta para superar o passado', '• Luta para superar o passado', '• Luta para superar o passado']"
413,21,413_tempo_sobre_reflexões_reflexão,"['tempo', 'sobre', 'reflexões', 'reflexão', 'passa', 'vida', 'que', '', '', '']","['• Reflexão sobre o tempo e a vida', '• Reflexão sobre o tempo e a vida', '• Reflexão sobre o tempo e a vida']"
414,21,414_desconfiança_convencimento_desacordo_crença,"['desconfiança', 'convencimento', 'desacordo', 'crença', 'determinação', 'manipulação', 'discordância', 'rancor', 'crítica', 'indecisão']","['Desconfiança', 'Desconfiança', 'Desconfiança']"
415,21,415_desamor_ode_negação_odeio,"['desamor', 'ode', 'negação', 'odeio', 'ódio', 'amada', 'intensos', 'pessoa', 'amar', 'entre']","['• Amor e desamor', '• Amor e desamor', '• Amor e desamor']"
416,21,416_fé_acreditar_devoção_amplo,"['fé', 'acreditar', 'devoção', 'amplo', 'algo', 'geração', 'religiosa', 'deus', 'lealdade', 'confiança']","['• Confiança e fé', '• Fé e confiança', '• Confiança e fé']"
417,21,417_amezação_ficadas_procuração_parceiro,"['amezação', 'ficadas', 'procuração', 'parceiro', 'íntima', 'afetivos', 'recompensa', 'desenvolvendo', 'ter', 'papel']","['Ficadas e relacionamentos', 'Amezação de relacionamentos', 'Vontade de se divertir e ter um parceiro']"
418,21,418_frustrado_frustrada_frustrados_impossível,"['frustrado', 'frustrada', 'frustrados', 'impossível', 'namoro', 'amorosos', 'correspondido', 'despeito', 'ou', 'não']","['Amor frustrado', '• Amor frustrado', '• Amor frustrado']"
419,21,419_expectativas_entre_realidade_desencontro,"['expectativas', 'entre', 'realidade', 'desencontro', 'expectativa', 'discrepância', 'versus', 'mistério', 'vs', 'conflito']","['• Desencontro entre expectativas e realidade', '• Desencontro entre expectativas e realidade', '• Desencontro entre expectativas e realidade']"
420,21,420_problemas_em_nas_desafios,"['problemas', 'em', 'nas', 'desafios', 'relacionamentos', 'relações', 'um', 'relacionamento', 'de', '']","['Problemas em relacionamentos', 'Problemas em relacionamentos', 'Problemas em relacionamentos']"
421,21,421_desamor_amar_ama_ou,"['desamor', 'amar', 'ama', 'ou', 'não', 'amizade', 'amor', '', '', '']","['Amor e desamor', 'Amor e desamor', 'Amor e desamor']"
422,21,422_escondido_melanchia_ressaca_melancolia,"['escondido', 'melanchia', 'ressaca', 'melancolia', 'sofrimento', 'medo', 'por', '', '', '']","['Sofrimento por Ressaca', '2. Sofrimento e Melanchia', 'Sofrimento escondido']"
423,21,423_compreensão_respostas_compreender_entender,"['compreensão', 'respostas', 'compreender', 'entender', 'igualdade', 'tentando', 'conexão', 'explicações', 'entendimento', 'explicação']","['• Amizade e compreensão', '• Busca por compreensão', '• Busca por compreensão']"
424,21,424_individualidade_individualismo_lutte_liberdade,"['individualidade', 'individualismo', 'lutte', 'liberdade', 'individual', 'desacordo', 'pela', 'busca', 'por', '']","['3. Liberdade e individualidade', '• Liberdade e individualidade', '• Liberdade e individualidade']"
425,21,425_esquecer_esqueceu_ouvir_lembrado,"['esquecer', 'esqueceu', 'ouvir', 'lembrado', 'se', 'ou', 'lembrar', 'desistir', 'vontade', 'não']","['Vontade de esquecer', 'Vontade de esquecer', 'Vontade de esquecer']"
426,21,426_entendi_eu_aprendi_aquilo,"['entendi', 'eu', 'aprendi', 'aquilo', 'sei', 'que', '', '', '', '']","['Aquilo que eu entendi...', 'Aquilo que eu entendi...', 'Aquilo que eu entendi...']"
427,21,427_desconfiança_confiança_deslocada_percepções,"['desconfiança', 'confiança', 'deslocada', 'percepções', 'ferida', 'erradas', 'suspeita', 'intimidade', 'insegurança', 'segurança']","['Confiança e Desconfiança', '• Confiança e desconfiança', '2. Confiança e Desconfiança']"
428,21,428_music_given_snippets_tracks,"['music', 'given', 'snippets', 'tracks', 'in', 'excerpts', 'the', 'addressed', 'describe', 'that']","['Here are 5 topics that describe the subjects addressed in the given music snippets:', 'Here are the 5 topics that describe the subjects addressed in the given music snippets:', 'Here are the 5 topics that describe the subjects addressed in the given music tracks:']"
429,21,429_desenvolvimento_pessoal_personal_desenvolvimentos,"['desenvolvimento', 'pessoal', 'personal', 'desenvolvimentos', 'pessoais', 'crise', 'superação', 'mudanças', '', '']","['• Desenvolvimento pessoal', '• Desenvolvimento pessoal', '* Desenvolvimento pessoal']"
430,20,430_isso_não_meu_foi,"['isso', 'não', 'meu', 'foi', 'ninguém', 'mais', 'feito', 'mudou', 'escolhe', 'conformar']","['• Isso não é problema de ninguém', '* Isso e não isso', '* Isso é meu, não é de ninguém']"
431,20,431_pessoal_pedaço_profissional_vidas,"['pessoal', 'pedaço', 'profissional', 'vidas', 'personal', 'na', 'vida', 'alguém', 'pessoalidade', 'pessoais']","['Vida pessoal', 'Vida pessoal', 'Vida pessoal']"
432,20,432_maturidade_aprendizado_responsabilidade_adulta,"['maturidade', 'aprendizado', 'responsabilidade', 'adulta', 'dor', 'com', 'familiar', 'reconhecimento', 'painel', 'da']","['• Maturidade e responsabilidade', '4. Maturidade e Responsabilidade', '• Maturidade e responsabilidade']"
433,20,433_em_dificuldades_incompatibilidade_uso,"['em', 'dificuldades', 'incompatibilidade', 'uso', 'falecimento', 'no', 'manipulação', 'infelicidade', 'perguntas', 'compreensão']","['• Dificuldades em relacionamentos', '• Dificuldades em relacionamentos', '3. Dificuldades em relacionamentos']"
434,20,434_romance_desiludido_romantismo_desilusão,"['romance', 'desiludido', 'romantismo', 'desilusão', '', '', '', '', '', '']","['Romance e Desilusão', 'Romance e Desilusão', 'Romance e Desilusão']"
435,20,435_pertencer_cares_recados_desejo,"['pertencer', 'cares', 'recados', 'desejo', 'convivência', 'sede', 'desejos', 'vontade', 'pena', 'de']","['Vontade de pertencer', 'Vontade de pertencer', '• Vontade de pertencer']"
436,20,436_rural_rurale_trabalho_natureza,"['rural', 'rurale', 'trabalho', 'natureza', 'rádica', 'ruralidade', 'escapismos', 'tradições', 'costumes', 'folclore']","['Vida rural e aprendizado', 'Vida rural e memória do passado', 'Vida rural']"
437,20,437_separacão_despedida_luto_seara,"['separacão', 'despedida', 'luto', 'seara', 'saudades', 'despedidas', 'desencontros', 'ausência', 'ruptura', 'desencontro']","['• Luto e despedida', '• Luto e despedida', '• Luto e despedida']"
438,20,438_tensa_tensos_dois_tensas,"['tensa', 'tensos', 'dois', 'tensas', 'turbulento', 'conflituosa', 'perturbada', 'terminada', 'relação', 'tensivo']","['1. Relação tensa', '• Relação tensa', '3. Relação tensa']"
439,20,439_infidelidade_proibido_romance_penas,"['infidelidade', 'proibido', 'romance', 'penas', 'amor', 'de', 'relacionamentos', 'perda', 'por', 'sofrimento']","['• Amor e infidelidade', 'Amor e Infidelidade', '• Amor e Infidelidade']"
440,20,440_sentimental_sentimentalismo_memento_desequilíbrio,"['sentimental', 'sentimentalismo', 'memento', 'desequilíbrio', 'perturbador', 'reencontro', 'confissões', 'confusão', 'relação', 'falta']","['• Confusão sentimental', 'Desilusão sentimental', '• Desilusão sentimental']"
441,20,441_pérdida_nostalgia_esquecimento_perda,"['pérdida', 'nostalgia', 'esquecimento', 'perda', '', '', '', '', '', '']","['Perda e nostalgia', 'Perda e nostalgia', 'Pérdida e nostalgia']"
442,20,442_ternura_apego_interlúdio_opções,"['ternura', 'apego', 'interlúdio', 'opções', 'longeza', 'admiração', 'sentimento', 'como', 'pelo', 'afeto']","['• Amor e ternura', '• Amor e ternura', '• Amor e ternura']"
443,20,443_lembrança_lembranças_passagem_perdas,"['lembrança', 'lembranças', 'passagem', 'perdas', 'perda', 'memória', 'do', 'tempo', 'identidade', 'passado']","['• Perda e lembrança', 'Perda e lembrança', '• Perda e lembrança']"
444,20,444_morte_sepultamento_desaparecimento_velhice,"['morte', 'sepultamento', 'desaparecimento', 'velhice', 'falecimento', 'outro', 'perda', 'medo', 'ou', 'da']","['• Morte e perda', '• Morte e perda', '• Morte e perda']"
445,20,445_aprendizado_ensino_aprendizagem_aprender,"['aprendizado', 'ensino', 'aprendizagem', 'aprender', 'conhecendo', 'partilhar', 'ensinar', 'importância', 'conhecimento', 'criação']","['5. Reflexão e aprendizado', '• Reflexão e aprendizado', '5. Reflexão e Aprendizado']"
446,20,446_familiares_família_conflitos_familiar,"['familiares', 'família', 'conflitos', 'familiar', 'problemas', 'confliktos', 'desafios', 'pessoais', 'conflito', 'com']","['• Problemas familiares', '• Conflitos familiares', '• Conflitos familiares']"
447,20,447_crise_identidade_crisis_crises,"['crise', 'identidade', 'crisis', 'crises', 'de', 'problemas', '', '', '', '']","['• Crise de identidade', 'Crise de identidade', '• Crise de identidade']"
448,20,448_longing_longings_separation_yearning,"['longing', 'longings', 'separation', 'yearning', 'someone', 'and', 'melancholy', 'saudades', 'desire', 'for']","['Saudade e longing', 'Saudade e Longing', '• Saudade e Longing']"
449,20,449_humor_ironia_sarcasmo_mau,"['humor', 'ironia', 'sarcasmo', 'mau', 'comédia', 'cômico', 'humores', 'rir', 'sessão', 'irritabilidade']","['Humor e ironia', '• Humor e ironia', '* Humor e ironia']"
450,20,450_perte_desânimo_arrebatamento_pânico,"['perte', 'desânimo', 'arrebatamento', 'pânico', 'sede', 'desespero', 'angústia', 'entrega', 'abandono', 'desesperança']","['2. Desânimo e desespero', '3. Desespero e desânimo', '4. Perte e desespero']"
451,20,451_renascimento_renascença_reconstrução_reinvenção,"['renascimento', 'renascença', 'reconstrução', 'reinvenção', 'transformação', 'reinventando', 'redescoberta', 'renascer', 'reviver', 'começo']","['Vontade de mudança e renascimento', 'Mudança e renascimento', '• Mudança e renascimento']"
452,20,452_socialização_celebrar_sociabilidade_festejamento,"['socialização', 'celebrar', 'sociabilidade', 'festejamento', 'social', '14', 'festa', 'festividade', 'celebração', 'vida']","['Festa e socialização', '4. Festa e socialização', '* Festa e socialização']"
453,19,453_festejos_lazer_bebida_festa,"['festejos', 'lazer', 'bebida', 'festa', 'nostalgia', '', '', '', '', '']","['4. Festa e bebida', '4. Festa e bebida', '4. Festejos e lazer']"
454,19,454_pessoais_objetivos_atingimentos_ordem,"['pessoais', 'objetivos', 'atingimentos', 'ordem', 'reflection', 'pessoal', 'realização', 'struggle', 'dores', '17']","['• Problemas pessoais', '3. Problemas pessoais', 'Problemas pessoais']"
455,19,455_problemático_trouble_relacionamento_,"['problemático', 'trouble', 'relacionamento', '', '', '', '', '', '', '']","['Relacionamento problemático', 'Relacionamento problemático', 'Relacionamento problemático']"
456,19,456_infância_memória__,"['infância', 'memória', '', '', '', '', '', '', '', '']","['• Infância e Memória', 'Infância e memória', 'Infância e Memória']"
457,19,457_despedida_perda__,"['despedida', 'perda', '', '', '', '', '', '', '', '']","['Perda e despedida', 'Perda e despedida', 'Perda e despedida']"
458,19,458_atenção_fome_consideração_observação,"['atenção', 'fome', 'consideração', 'observação', 'outra', 'respeito', 'prioridade', 'sede', '10', 'busca']","['• Busca por atenção', '• Busca por atenção', '• Busca por atenção']"
459,19,459_song_in_lyrics_discussed,"['song', 'in', 'lyrics', 'discussed', 'addressed', 'describe', 'subjects', 'the', 'that', 'these']","['Here are 5 topics that describe the subjects addressed in the song lyrics:', 'Here are the 5 topics that describe the subjects addressed in the song lyrics:', 'Here are the 5 topics that describe the subjects addressed in the song lyrics:']"
460,19,460_obsessão_paixão_desejo_liberdade,"['obsessão', 'paixão', 'desejo', 'liberdade', '', '', '', '', '', '']","['Paixão e obsessão', '• Paixão e obsessão', '• Paixão e obsessão']"
461,19,461_controle_desespero_perda_desapontamento,"['controle', 'desespero', 'perda', 'desapontamento', 'de', 'falta', 'decepção', 'frustração', 'do', 'desilusão']","['4. Desespero e Perda de Controle', 'Perda de controle e desespero', 'Desespero e perda de controle']"
462,19,462_partida_saída_parting_ways,"['partida', 'saída', 'parting', 'ways', 'despedida', 'conclusão', 'retorno', 'situação', 'ruptura', 'uma']","['• Despedida e partida', '• Despedida e partida', '• Despedida e partida']"
463,19,463_vulnerabilidade_confiança_confidencialidade_honestidade,"['vulnerabilidade', 'confiança', 'confidencialidade', 'honestidade', 'insegurança', 'autoconhecimento', '', '', '', '']","['Confiança e Vulnerabilidade', 'Vulnerabilidade e confiança', '* Vulnerabilidade e confiança']"
464,19,464_separação_separar_absence_desencuentro,"['separação', 'separar', 'absence', 'desencuentro', 'ritual', 'separation', 'razões', 'descrença', 'lidar', 'separações']","['Dificuldade para se separar', 'Desapego e separação', '• Desilusão e Separação']"
465,19,465_vício_dependência_autocontrole_alguém,"['vício', 'dependência', 'autocontrole', 'alguém', 'outro', 'obsessão', 'pelo', 'contra', 'poder', 'controle']","['Vício e Dependência', 'Vício e Dependência', 'Vício e Dependência']"
466,19,466_individual_interno_interior_pessoal,"['individual', 'interno', 'interior', 'pessoal', 'sofrimento', '', '', '', '', '']","['Sofrimento individual', '• Sofrimento individual', '• Sofrimento individual']"
467,19,467_pessoal_pessoais_intangível_interacções,"['pessoal', 'pessoais', 'intangível', 'interacções', 'homem', 'pessoas', 'verdades', 'pessoalidade', 'humanas', 'relacionamentos']","['Verdades pessoais e relacionamentos', '• Relação pessoal e intangível', 'Interacções humanas e relacionamentos']"
468,19,468_mudança_mudançar_progresso_recomeço,"['mudança', 'mudançar', 'progresso', 'recomeço', 'planejamento', 'ambiente', 'vontade', 'de', 'mudanças', 'mudar']","['• Vontade de mudança', '• Vontade de mudança', '• Vontade de mudança']"
469,19,469_fiz_descobri_encontrei_sugestos,"['fiz', 'descobri', 'encontrei', 'sugestos', 'meus', 'eu', 'achei', 'aquilo', 'descobrir', 'veio']","['Aquilo que eu fiz:', 'Aquilo que eu fiz:', 'Aquilo que eu fiz:']"
470,19,470_dor_dói_luto_pain,"['dor', 'dói', 'luto', 'pain', 'miséria', 'dolor', 'agonia', 'abandono', 'longing', 'contra']","['• Luto e dor', '• Luto e dor', 'Luto e dor']"
471,19,471_afastamento_luto_pertences_incompletude,"['afastamento', 'luto', 'pertences', 'incompletude', 'vazio', 'longeamento', 'saudade', 'saudades', 'despeito', 'falta']","['Luto e saudade', 'Luto e saudade', 'Luto e saudade']"
472,19,472_prazer_alegria_sofimento_frustrada,"['prazer', 'alegria', 'sofimento', 'frustrada', 'tristeza', 'entre', 'felicidade', 'medo', 'risco', 'pelo']","['Prazer e desilusão', 'Prazer e sofrimento', 'Prazer e sofrimento']"
473,19,473_confiança_confiado_quebrada_fiel,"['confiança', 'confiado', 'quebrada', 'fiel', 'romântica', 'românticas', 'relações', 'amoroso', 'expectativas', 'vulnerabilidade']","['• Amor e confiança', '• Amor e confiança', 'Amor Confiado e Fiel']"
474,19,474_relacionamentos_amor_relacionamento_,"['relacionamentos', 'amor', 'relacionamento', '', '', '', '', '', '', '']","['1. Amor e relacionamentos', '1. Amor e relacionamentos', '2. Amor e relacionamentos']"
475,19,475_crítica_outrem_críticas_julgamento,"['crítica', 'outrem', 'críticas', 'julgamento', 'criticado', 'difamação', 'julgado', 'desaprovação', 'críticos', 'severa']","['• Julgamento e crítica', 'Crítica e Julgamento', '• Indiferença à crítica']"
476,19,476_arrependimento_regrets_longings_blame,"['arrependimento', 'regrets', 'longings', 'blame', 'self', 'lamentação', 'and', 'desapontamento', 'lamento', 'desconfiança']","['• Desilusão e arrependimento', '• Regrets and longings', '• Regrets and longings']"
477,19,477_ruptura_separação_ex_past,"['ruptura', 'separação', 'ex', 'past', 'regret', 'for', 'love', 'pensamentos', 'longing', 'and']","['Amor e ruptura', 'Amor e ruptura', 'Amor e ruptura']"
478,18,478_summarize_themes_of_song,"['summarize', 'themes', 'of', 'song', 'lyrics', 'songs', 'the', 'that', 'given', 'topics']","['Here are the 5 topics that summarize the themes of the song lyrics:', 'Here are the 5 topics that summarize the themes of the song lyrics:', 'Here are the 5 topics that summarize the themes of the song lyrics:']"
479,18,479_desilusão_sofrimento__,"['desilusão', 'sofrimento', '', '', '', '', '', '', '', '']","['Desilusão e Sofrimento', 'Desilusão e Sofrimento', 'Sofrimento e Desilusão']"
480,18,480_segurança_abrigo_proteção_amparo,"['segurança', 'abrigo', 'proteção', 'amparo', 'confirmação', 'incessante', 'sensação', 'conforto', '10', 'busca']","['• Busca por segurança e proteção', '• Busca por proteção e segurança', '• Busca por segurança e proteção']"
481,18,481_autoestima_confiança_ego_mesmo,"['autoestima', 'confiança', 'ego', 'mesmo', 'si', 'em', '', '', '', '']","['• Autoestima e confiança', '• Autoestima e confiança', '3. Autoestima e confiança']"
482,18,482_dúvida_indecisão_desconfiança_,"['dúvida', 'indecisão', 'desconfiança', '', '', '', '', '', '', '']","['Dúvida e indecisão', '• Dúvida e indecisão', '2. Dúvida e indecisão']"
483,18,483_indecisão_confusão__,"['indecisão', 'confusão', '', '', '', '', '', '', '', '']","['* Confusão e indecisão', '* Confusão e indecisão', '* Confusão e indecisão']"
484,18,484_problemática_problemáticas_desajustada_afetivas,"['problemática', 'problemáticas', 'desajustada', 'afetivas', 'relação', 'relações', 'afetiva', 'problemas', 'de', '']","['Relação problemática', '• Relação problemática', 'Relação problemática']"
485,18,485_despejo_despedida_luto_saudades,"['despejo', 'despedida', 'luto', 'saudades', 'saudade', 'ruptura', 'despedidas', 'amizade', '', '']","['Luto e despedida', 'Luto e despedida', 'Despejo e despedida']"
486,18,486_falta_comunicação_nenhuma_entendidos,"['falta', 'comunicação', 'nenhuma', 'entendidos', 'comunicar', 'pouca', 'mal', 'entendimento', 'ausência', 'com']","['• Falta de comunicação', '• Falta de comunicação', 'Falta de comunicação']"
487,18,487_insatisfação_frustração_descontentamento_ressentimento,"['insatisfação', 'frustração', 'descontentamento', 'ressentimento', 'satisfação', '', '', '', '', '']","['• Insatisfação e frustração', '• Insatisfação e frustração', '* Frustração e insatisfação']"
488,18,488_confiança_humanas_na_nas,"['confiança', 'humanas', 'na', 'nas', 'relação', 'honestidade', 'dedicação', 'relacionamento', 'segurança', 'em']","['Relacionamento e Confiança', '• Relacionamento e confiança', '• Relacionamento e confiança']"
489,18,489_esquecimento_amnésia_esquecimentos_memória,"['esquecimento', 'amnésia', 'esquecimentos', 'memória', 'outro', 'lembrança', 'superar', 'dificuldade', 'memórias', 'do']","['5. Memória e esquecimento', '• Memória e esquecimento', 'Memória e esquecimento']"
490,18,490_presente_momento_aproveitar_viver,"['presente', 'momento', 'aproveitar', 'viver', 'no', 'desforço', 'ao', 'vontade', 'tempo', 'um']","['Viver no presente', 'Vontade de viver no presente', 'Vontade de viver no presente']"
491,18,491_indiferença_desapego_ignorante_ignorância,"['indiferença', 'desapego', 'ignorante', 'ignorância', 'felizmente', 'descoberta', 'saudade', '', '', '']","['Desapego e indiferença', 'Desapego e Indiferença', 'Desapego e indiferença']"
492,18,492_despedida_saudades_despedidas_saudade,"['despedida', 'saudades', 'despedidas', 'saudade', '', '', '', '', '', '']","['Despedida e saudade', '2. Despedida e saudade', '* Despedida e saudade']"
493,18,493_perseverança_persistência_sucesso_resistência,"['perseverança', 'persistência', 'sucesso', 'resistência', 'desafios', 'otimismo', 'entrega', 'superação', 'sobrevivência', 'luta']","['• Desânimo e perseverança', 'Perseverança e desânimo', 'Perseverança']"
494,18,494_vitória_conquista_conquistar_conquistador,"['vitória', 'conquista', 'conquistar', 'conquistador', 'dominação', 'triunfo', 'rivais', 'vencer', 'festejar', 'dois']","['Vitória e Conquista', '• Conquista e vitória', 'Vitória e conquista']"
495,18,495_desespero_perda__,"['desespero', 'perda', '', '', '', '', '', '', '', '']","['Desespero e perda', 'Desespero e perda', 'Desespero e perda']"
496,18,496_reflexões_memórias_memória_reflexão,"['reflexões', 'memórias', 'memória', 'reflexão', 'recordações', 'painel', 'de', '', '', '']","['• Memórias e reflexões', 'Memórias e reflexões', 'Memórias e Reflexões']"
497,18,497_traição_omissão_traíção_traições,"['traição', 'omissão', 'traíção', 'traições', 'infiel', 'mau', 'problemáticos', 'ou', 'relacionamentos', 'relacionamento']","['Amor e traição', 'Amor e traição', 'Amor e traição']"
498,18,498_crise_crisis_em_rumo,"['crise', 'crisis', 'em', 'rumo', 'recuperação', 'estresse', 'pessoalidade', 'pessoal', 'relação', 'conflitos']","['Relacionamento em Crise', 'Relacionamento em Crise', '2. Relacionamentos em crise']"
499,18,499_comunicação_problemas_difícil_desafios,"['comunicação', 'problemas', 'difícil', 'desafios', 'conversa', 'de', 'da', '', '', '']","['Problemas de Comunicação', 'Problemas de Comunicação', 'Problemas de Comunicação']"
500,18,500_ilusão_ilusões_decepções_decepção,"['ilusão', 'ilusões', 'decepções', 'decepção', 'falsa', 'sonho', 'perda', 'desilusão', 'de', '']","['4. Ilusão e decepção', '2. Ilusão e decepção', 'Ilusão e decepção']"
501,18,501_autoestima_prioridade_elevada_autocritica,"['autoestima', 'prioridade', 'elevada', 'autocritica', 'jogo', 'estima', 'certeza', 'superação', 'conquista', 'poder']","['Autoestima e superação', '• Rejeição e autoestima', '* Autoconhecimento e autoestima']"
502,18,502_abandonado_left_ignored_out,"['abandonado', 'left', 'ignored', 'out', 'abandono', 'feeling', 'traído', 'cabeça', 'sentir', 'sente']","['• Sente-se traído ou abandonado', 'Perder a cabeça ou se sentir abandonado', '• Feeling left out and ignored']"
503,17,503_dolorosas_trauma_dolorosa_dolor,"['dolorosas', 'trauma', 'dolorosa', 'dolor', 'memórias', 'lembrança', 'lembranças', 'memória', 'recordações', 'esquecimento']","['• Memórias dolorosas', '• Memórias dolorosas', '* Memórias dolorosas']"
504,17,504_machucar_sintomas_cura_emocional,"['machucar', 'sintomas', 'cura', 'emocional', 'emocionalmente', 'emoções', 'emoção', 'sentimental', 'medo', 'pela']","['• Confusão emocional e busca pela cura', '* Sintomas de dor sentimental', '• Medo de se machucar emocionalmente']"
505,17,505_aceitação_comunhão_compreensão_inseparabilidade,"['aceitação', 'comunhão', 'compreensão', 'inseparabilidade', 'aprovação', 'conformidade', 'reconhecimento', 'realização', 'busca', 'autenticidade']","['• Busca de aceitação', '• Busca de aceitação', '* Busca por aceitação']"
506,17,506_financeiras_financeira_financeiro_despesas,"['financeiras', 'financeira', 'financeiro', 'despesas', 'economizar', 'materialismo', 'economia', 'gastagem', 'econômico', 'pagar']","['2. Dificuldades financeiras', '• Dificuldades financeiras', 'Dificuldades financeiras']"
507,17,507_fuga_realidade_da_,"['fuga', 'realidade', 'da', '', '', '', '', '', '', '']","['• Fuga da realidade', '• Fuga da realidade', '• Fuga da realidade']"
508,17,508_romantismo_romance_paixão_,"['romantismo', 'romance', 'paixão', '', '', '', '', '', '', '']","['Romantismo e paixão', '• Romantismo e paixão', 'Romantismo e paixão']"
509,17,509_existencial_existencialismo_crise_existência,"['existencial', 'existencialismo', 'crise', 'existência', 'pensamento', 'vazio', 'dúvida', 'desespero', 'sobre', 'incerteza']","['Crise existencial', '• Crise existencial', 'Crise existencial']"
510,17,510_emocional_confusão__,"['emocional', 'confusão', '', '', '', '', '', '', '', '']","['Confusão emocional', 'Confusão emocional', 'Confusão emocional']"
511,17,511_feminina_mulher_desrespeito_inconstância,"['feminina', 'mulher', 'desrespeito', 'inconstância', 'masculina', 'precisão', 'gênero', 'força', 'identidade', 'respeito']","['5. Identidade feminina', 'Identidade feminina', '• Identidade feminina']"
512,17,512_medo_fear_temor_commitment,"['medo', 'fear', 'temor', 'commitment', 'contra', 'of', 'ser', 'atração', 'desamparo', 'fogo']","['Sofrimento e medo', 'Sofrimento e medo', 'Sofrimento e medo']"
513,17,513_resta_deixo_aquilo_poço,"['resta', 'deixo', 'aquilo', 'poço', 'no', 'eu', 'que', '', '', '']","['Aquilo que resta', 'Aquilo que resta', 'Aquilo que resta']"
