Topic,Count,Name,Representation,Representative_Docs
237,32,237_dúvida_confusão_estranheza_existência,"['dúvida', 'confusão', 'estranheza', 'existência', 'sobre', '', '', '', '', '']","['confusão e dúvida', 'confusão e dúvida', 'confusão e dúvida']"
238,32,238_dolorosas_trauma_dolorosa_lembranças,"['dolorosas', 'trauma', 'dolorosa', 'lembranças', 'esquecimento', 'lembrança', 'dolor', 'recordações', 'memória', 'memórias']","['memórias dolorosas', 'memórias dolorosas', 'memórias dolorosas']"
239,32,239_infidelidade_ruptura_extinto_duplo,"['infidelidade', 'ruptura', 'extinto', 'duplo', 'desamor', 'uso', 'jogo', 'culpa', 'julgamento', 'casamento']","['infidelidade e dor', 'relacionamentos e infidelidade', 'relacionamentos e infidelidade']"
240,32,240_luto_perda_preocupação_alguém,"['luto', 'perda', 'preocupação', 'alguém', 'morte', 'com', 'de', '', '', '']","['a perda e o luto', 'perda e luto', 'luto e perda']"
241,31,241_confissões_revelações_revelação_íntimas,"['confissões', 'revelações', 'revelação', 'íntimas', 'arrependimentos', 'confissão', 'intenções', 'segundas', 'introspecções', 'regrets']","['confissões e revelações', 'confissões e revelações', 'confissões e introspecção']"
242,31,242_recordações_passado_do_lembrar,"['recordações', 'passado', 'do', 'lembrar', 'esquecer', 'lembreiros', 'rural', 'para', 'se', 'vontade']","['recordações do passado', 'recordações do passado', 'recordações do passado']"
243,31,243_rejeição_despeito_evitação_expulsão,"['rejeição', 'despeito', 'evitação', 'expulsão', 'exclusão', 'rejeições', 'isolamento', 'saída', 'adaptação', 'situação']","['rejeição', 'rejeição', 'rejeição']"
244,31,244_desenvolvimento_desenvolvendo_desenvolvimentos_uma,"['desenvolvimento', 'desenvolvendo', 'desenvolvimentos', 'uma', 'construção', 'passos', 'primeiros', 'relação', 'relações', 'um']","['desenvolvimento de uma relação', 'desenvolvimento de uma relação', 'desenvolvimento de uma relação']"
245,31,245_alegria_felicidade_sorriso_cotidiana,"['alegria', 'felicidade', 'sorriso', 'cotidiana', 'pessoal', 'da', 'vida', '', '', '']","['alegria e felicidade', 'alegria e felicidade', 'alegria e felicidade']"
246,31,246_difícil_difíceis_tortuosos_desafiantes,"['difícil', 'difíceis', 'tortuosos', 'desafiantes', 'relacionamento', 'relacionamentos', '', '', '', '']","['relacionamento difícil', 'relacionamento difícil', 'relacionamento difícil']"
247,31,247_perder_amado_perdido_alguém,"['perder', 'amado', 'perdido', 'alguém', 'querido', 'algo', 'querida', 'pessoa', 'sem', 'answers']","['perder alguém amado', 'perder alguém amado', 'perder alguém amado']"
248,31,248_identidade_brasilidade_dualismo_identificação,"['identidade', 'brasilidade', 'dualismo', 'identificação', 'pátria', 'divisão', 'pertencimento', 'propriedade', 'origem', 'desenvolvendo']","['identidade', 'identidade', 'identidade']"
249,31,249_esquecimento_dissociação_processo_tentativa,"['esquecimento', 'dissociação', 'processo', 'tentativa', 'desforço', 'desapego', 'pelo', 'superação', 'tentação', 'desamor']","['desilusão e esquecimento', 'desilusão e esquecimento', 'desilusão e esquecimento']"
250,31,250_dor_contra_lidar_acréscimo,"['dor', 'contra', 'lidar', 'acréscimo', 'correria', 'anestesia', 'buscar', 'alívio', 'lutando', 'meio']","['luta contra a dor', 'luta contra a dor', 'luta contra a dor']"
251,30,251_noturna_festas_interno_festividade,"['noturna', 'festas', 'interno', 'festividade', 'interior', 'seara', 'diversão', 'convívio', 'vida', 'festa']","['vida noturna e festas', 'vida noturna e festas', 'vida noturna e festas']"
252,30,252_decepção_pérdida_decepções_confissões,"['decepção', 'pérdida', 'decepções', 'confissões', 'desilusão', 'ressentimento', 'amor', 'amorosa', 'frustração', 'de']","['amor e decepção', 'amor e decepção', 'amor e decepção']"
253,30,253_renascimento_reinvenção_renascença_renovação,"['renascimento', 'reinvenção', 'renascença', 'renovação', 'recomeço', 'novo', 'reconstrução', 'transformação', 'inícios', 'redescoberta']","['renascimento e mudança', 'mudança e renascimento', 'mudança e renascimento']"
254,30,254_desencanto_desilusões_ameaçada_planos,"['desencanto', 'desilusões', 'ameaçada', 'planos', 'particular', 'pessoa', 'pessoas', 'as', 'outra', 'outrem']","['desencanto e desilusão', 'desencanto e desilusão', 'desencanto e desilusão']"
255,30,255_romance_trágico_sufrição_sofrimento,"['romance', 'trágico', 'sufrição', 'sofrimento', 'conflito', '', '', '', '', '']","['romance e sofrimento', 'romance e sofrimento', 'romance e sofrimento']"
256,30,256_sombra_descontração_relaxamento_passado,"['sombra', 'descontração', 'relaxamento', 'passado', 'do', 'escuridão', 'festa', 'lembranças', '', '']","['sombra do passado', 'sombra do passado', 'sombra do passado']"
257,30,257_desapontamento_frustração_decepção_,"['desapontamento', 'frustração', 'decepção', '', '', '', '', '', '', '']","['desapontamento e frustração', 'desapontamento e frustração', 'desapontamento e frustração']"
258,30,258_aceitação_reconhecimento_compreensão_valorização,"['aceitação', 'reconhecimento', 'compreensão', 'valorização', 'comunhão', 'tolerância', 'aceitar', 'inseparabilidade', 'outro', 'aprovação']","['busca por aceitação e reconhecimento', 'busca por aceitação e reconhecimento', 'busca por aceitação e reconhecimento']"
259,30,259_individual_liberdade_pessoal_busca,"['individual', 'liberdade', 'pessoal', 'busca', 'por', '', '', '', '', '']","['liberdade individual', 'liberdade individual', 'liberdade individual']"
260,30,260_paixão_fonte_paixões_ocorrências,"['paixão', 'fonte', 'paixões', 'ocorrências', 'tumultuosa', 'como', 'intensa', 'intensos', 'amores', 'inspiração']","['paixão e amor', 'paixão e amor', 'paixão e amor']"
261,30,261_segurança_confiança_loneliness_solidão,"['segurança', 'confiança', 'loneliness', 'solidão', 'proteção', 'desapontamento', 'saudade', 'desilusão', 'busca', 'por']","['confiança e segurança', 'confiança e segurança', 'confiança e segurança']"
262,30,262_defesa_proteger_proteção_alguém,"['defesa', 'proteger', 'proteção', 'alguém', 'cuidado', 'defender', 'vingar', 'outros', 'amada', 'pessoa']","['proteção e defesa', 'defesa e proteção', 'proteção e defesa de alguém']"
263,30,263_lembrança_lembranças_perda_perdida,"['lembrança', 'lembranças', 'perda', 'perdida', 'perdas', 'memória', 'passado', 'do', 'identidade', 'memórias']","['perda e lembrança', 'perda e lembrança', 'perda e lembrança']"
264,30,264_compromisso_compromissos_estável_commitment,"['compromisso', 'compromissos', 'estável', 'commitment', 'continuidade', 'relationships', 'afetiva', 'relacionamento', 'pessoais', 'relação']","['relacionamento e compromisso', 'relacionamento e compromisso', 'relacionamento e compromisso']"
265,30,265_maturidade_idade_aceleração_envelhecimento,"['maturidade', 'idade', 'aceleração', 'envelhecimento', 'velhice', 'experiência', 'meninice', 'avançada', 'aging', 'youth']","['maturidade', 'maturidade', 'idade e maturidade']"
266,30,266_sobre_reflexão_modelo_descrição,"['sobre', 'reflexão', 'modelo', 'descrição', 'relacionamentos', 'perguntas', 'experiências', 'um', 'relacionamento', 'de']","['reflexão sobre relacionamentos', 'reflexão sobre relacionamentos', 'reflexão sobre relacionamentos']"
267,30,267_na_mudanças_nova_transformação,"['na', 'mudanças', 'nova', 'transformação', 'pessoal', 'vida', 'inesperado', 'mudança', 'transformações', 'ajustes']","['mudanças na vida', 'mudanças na vida', 'mudanças na vida pessoal']"
268,30,268_longevidade_longedecimento_longedecência_longedecências,"['longevidade', 'longedecimento', 'longedecência', 'longedecências', 'velhice', 'saudades', 'passagem', 'saudade', 'distância', 'ausência']","['saudade e longevidade', 'saudade e longevidade', 'saudade e longevidade']"
269,30,269_rebelião_rebeldia_rebellion_independence,"['rebelião', 'rebeldia', 'rebellion', 'independence', 'libertação', 'movimento', 'liberdade', 'liberação', 'individual', 'and']","['rebelião e liberdade', 'rebelião e liberdade', 'rebelião e liberdade']"
270,29,270_desespero_desesperança__,"['desespero', 'desesperança', '', '', '', '', '', '', '', '']","['desespero', 'desespero', 'desespero']"
271,29,271_viver_liberdade_sobrevida_intensa,"['viver', 'liberdade', 'sobrevida', 'intensa', 'vontade', 'sonho', 'de', 'vida', 'escolha', 'pessoal']","['vontade de viver e liberdade', 'vontade de viver e liberdade', 'vontade de viver e liberdade']"
272,29,272_desânimo_desmoronamento_tratamentos_aflição,"['desânimo', 'desmoronamento', 'tratamentos', 'aflição', 'cura', 'condição', 'suffering', 'vitimização', 'descrença', 'carência']","['desânimo e sofrimento', 'desânimo e sofrimento', 'sofrimento e desânimo']"
273,29,273_conflitos_conflituosas_parceiros_problemáticas,"['conflitos', 'conflituosas', 'parceiros', 'problemáticas', 'tumultuoso', 'brigas', 'problemáticos', 'sociais', 'relacionamentos', 'relações']","['relacionamentos e conflitos', 'relacionamentos e conflitos', 'relacionamentos e conflitos']"
274,29,274_tristeza_lágrimas_choro_superar,"['tristeza', 'lágrimas', 'choro', 'superar', 'para', 'pena', 'luta', 'contra', 'dor', 'sentimentos']","['sofrimento e tristeza', 'sofrimento e tristeza', 'sofrimento e tristeza']"
275,29,275_vontade_liberdade_própria_ação,"['vontade', 'liberdade', 'própria', 'ação', 'de', '', '', '', '', '']","['vontade e liberdade', 'vontade e liberdade', 'vontade e liberdade']"
276,29,276_vício_dependência_alguém_outro,"['vício', 'dependência', 'alguém', 'outro', 'pelo', 'contra', 'poder', 'libertação', 'ou', 'em']","['vício e dependência', 'vício e dependência', 'vício e dependência']"
277,29,277_ressentimento_despeito_indignação_ressentimentos,"['ressentimento', 'despeito', 'indignação', 'ressentimentos', 'represália', 'culpabilização', 'desprezo', 'vitimização', 'acrídio', 'reação']","['despeito e ressentimento', 'despeito e ressentimento', 'despeito e ressentimento']"
278,29,278_autoconhecimento_autoexplicação_reflexão_autoanálise,"['autoconhecimento', 'autoexplicação', 'reflexão', 'autoanálise', 'revelação', 'auto', 'busca', 'vontade', 'de', 'por']","['autoconhecimento e reflexão', 'autoconhecimento e reflexão', 'reflexão e autoconhecimento']"
279,29,279_realizados_desejos_satisfeitos_não,"['realizados', 'desejos', 'satisfeitos', 'não', 'insatisfeitos', 'satisfeito', 'realizado', 'correspondido', 'proibido', 'yearning']","['desejos não realizados', 'desejos não realizados', 'desejos não realizados']"
280,29,280_inocência_juventude_juvenil_innocence,"['inocência', 'juventude', 'juvenil', 'innocence', 'youthful', 'rebelde', 'rebeldia', 'infância', 'juízo', 'perdidas']","['infância e inocência', 'infância e inocência', 'inocência e infância']"
281,29,281_longeamento_longedém_longedémor_longedec,"['longeamento', 'longedém', 'longedémor', 'longedec', 'longedência', 'morte', 'desaparecimento', 'afetiva', 'saudade', 'necessidade']","['saudade e longeamento', 'saudade e longeamento', 'saudade e longeamento']"
282,29,282_celebração_celebrações_comemoração_festejo,"['celebração', 'celebrações', 'comemoração', 'festejo', 'festejos', 'celebrar', 'estético', 'festejamento', 'exagero', 'festas']","['festa e celebração', 'celebração e festa', 'festa e celebração']"
283,28,283_solitude_solidão_melancolia_solitários,"['solitude', 'solidão', 'melancolia', 'solitários', 'melanchia', 'pensamentos', 'reflexão', '', '', '']","['solidão e melancolia', 'solidão e melancolia', 'solidão e melancolia']"
284,28,284_remorso_lamento_arrependimento_culpa,"['remorso', 'lamento', 'arrependimento', 'culpa', 'pena', 'apologies', 'desculpas', 'moral', 'mentira', 'mau']","['lamento e arrependimento', 'lamento e arrependimento', 'lamento e arrependimento']"
285,28,285_fugir_realidade_escapar_mundo,"['fugir', 'realidade', 'escapar', 'mundo', 'da', 'esconder', 'exterior', 'desligar', 'esconde', 'impulsivo']","['vontade de fugir da realidade', 'vontade de fugir da realidade', 'vontade de fugir da realidade']"
286,28,286_ruptura_coração_partido_dor,"['ruptura', 'coração', 'partido', 'dor', 'feridas', 'dores', 'roubo', 'sua', 'interna', 'suas']","['amor e ruptura', 'coração partido e amor impossível', 'coração partido e amor']"
287,28,287_poder_controle_pelo_poderio,"['poder', 'controle', 'pelo', 'poderio', 'energia', 'acréscimo', 'movimento', 'manipulação', 'luta', 'reconhecimento']","['poder e controle', 'poder e controle', 'poder e controle']"
288,28,288_mágoa_rancor_disappointment_ferido,"['mágoa', 'rancor', 'disappointment', 'ferido', 'sentimental', 'pena', 'heartache', 'briga', 'lamentação', 'amargura']","['desilusão e mágoa', 'desilusão e mágoa', 'desilusão e mágoa']"
289,28,289_respeito_familiar_família_responsabilidade,"['respeito', 'familiar', 'família', 'responsabilidade', 'parental', 'autoridade', 'honra', 'obrigação', 'parentalidade', 'criança']","['família e respeito', 'família e respeito', 'família e respeito']"
290,28,290_tentação_pecado_éticas_tentações,"['tentação', 'pecado', 'éticas', 'tentações', 'transgressão', 'fraqueza', 'resistência', 'engano', 'apego', 'escolhas']","['desespero e tentação', 'desespero e tentação', 'perda e tentação']"
291,28,291_cotidiana_quotidiana_diária_diário,"['cotidiana', 'quotidiana', 'diária', 'diário', 'vida', 'imagens', 'descrição', 'conversas', 'relações', 'painel']","['vida cotidiana', 'vida cotidiana', 'vida cotidiana']"
292,28,292_internas_lutas_interna_gritos,"['internas', 'lutas', 'interna', 'gritos', 'luta', 'batalha', 'presença', 'outro', 'pela', 'do']","['lutas internas', 'lutas internas', 'lutas internas']"
293,28,293_preciso_importa_faz_que,"['preciso', 'importa', 'faz', 'que', 'aquilo', 'bom', 'gostoso', 'necessário', 'importante', 'vale']","['aquilo que é preciso', 'aquilo que é preciso', 'aquilo que é preciso']"
294,28,294_comunicação_comunicativa_interação_conexão,"['comunicação', 'comunicativa', 'interação', 'conexão', 'tensa', 'relacionamento', 'confronto', 'proximidade', 'relação', 'vontade']","['relacionamento e comunicação', 'relacionamento e comunicação', 'relacionamento e comunicação']"
295,27,295_reconciliação_reconciliações_briga_reencontro,"['reconciliação', 'reconciliações', 'briga', 'reencontro', 'perdões', 'deseção', 'revivescimento', 'reconciliar', 'reunificação', 'reunião']","['desejo de reconciliação', 'despedida e reconciliação', 'reconciliação']"
296,27,296_longedemência_volta_sentimentos_sentimento,"['longedemência', 'volta', 'sentimentos', 'sentimento', 'anseio', 'saudade', 'perda', 'abandono', 'saudades', 'pela']","['sentimentos de perda e saudade', 'saudades e ansiedade pela volta de alguém', 'sentimentos de saudade e longedemência']"
297,27,297_fúria_raiva_ódio_despeito,"['fúria', 'raiva', 'ódio', 'despeito', 'explosividade', 'agressão', 'ira', 'indignação', 'ressaca', 'impotência']","['fúria e raiva', 'fúria e raiva', 'fúria e raiva']"
298,27,298_confusão_desconcerto_desespero_outro,"['confusão', 'desconcerto', 'desespero', 'outro', 'angústia', 'ao', 'relação', 'em', '', '']","['confusão e desespero', 'desespero e confusão', 'confusão e desespero']"
299,27,299_impossível_platônico_inconstante_ou,"['impossível', 'platônico', 'inconstante', 'ou', 'realizado', 'traído', 'perdido', 'amor', 'não', '']","['amor impossível', 'amor impossível', 'amor impossível']"
300,27,300_independente_independência_autonomia_desapego,"['independente', 'independência', 'autonomia', 'desapego', 'financeira', 'luta', 'confronto', 'vida', 'pela', 'por']","['vida independente', 'vida independente', 'vida independente e autonomia']"
301,27,301_luto_empatia_mourning_compaixão,"['luto', 'empatia', 'mourning', 'compaixão', 'resiliência', 'maus', 'intensos', 'superação', 'dor', 'momentos']","['luto e sofrimento', 'sofrimento e luto', 'sofrimento e luto']"
302,27,302_crescimento_pessoal_desenvolvimento_maturação,"['crescimento', 'pessoal', 'desenvolvimento', 'maturação', 'processo', 'mudanças', 'de', '', '', '']","['desenvolvimento pessoal e crescimento', 'desenvolvimento pessoal e crescimento', 'desenvolvimento pessoal e crescimento']"
303,27,303_presente_desenterrando_passado_mementos,"['presente', 'desenterrando', 'passado', 'mementos', 'anterior', 'acessando', 'penas', 'entre', 'past', 'letting']","['conflito entre passado e presente', 'conflito entre passado e presente', 'conflito entre passado e presente']"
304,27,304_ausência_desaparecimento_absência_vazio,"['ausência', 'desaparecimento', 'absência', 'vazio', 'perda', 'falta', '', '', '', '']","['perda e ausência', 'perda e ausência', 'perda e ausência']"
305,27,305_trauma_ferida_machucação_traumáticas,"['trauma', 'ferida', 'machucação', 'traumáticas', 'cicatrização', 'traumatizado', 'traumas', 'dor', 'ferido', 'infantil']","['trauma e dor', 'trauma e dor', 'trauma e dor']"
306,27,306_aguda_despedidas_despedida_despeito,"['aguda', 'despedidas', 'despedida', 'despeito', 'saida', '', '', '', '', '']","['despedidas', 'despedidas', 'despedida aguda']"
307,27,307_ao_ameaça_ameaças_riscos,"['ao', 'ameaça', 'ameaças', 'riscos', 'ameaçado', 'ameaçados', 'ameaçadora', 'ameaçada', 'risco', 'estado']","['ameaça ao relacionamento', 'ameaça ao relacionamento', 'ameaça ao relacionamento']"
308,27,308_ilusão_ilusões_decepções_decepção,"['ilusão', 'ilusões', 'decepções', 'decepção', 'falsa', 'iludir', 'aparência', 'desilusão', 'medo', 'da']","['ilusão e decepção', 'ilusão e decepção', 'ilusão e decepção']"
309,27,309_otimismo_esperança_positividade_resilência,"['otimismo', 'esperança', 'positividade', 'resilência', '', '', '', '', '', '']","['esperança e otimismo', 'esperança e otimismo', 'esperança e otimismo']"
310,27,310_oportunidades_oportunidade_tempo_desperdício,"['oportunidades', 'oportunidade', 'tempo', 'desperdício', 'preciosos', 'priorização', 'dinheiro', 'perder', 'começo', 'energia']","['perda de tempo e oportunidades', 'perda de tempo e oportunidades', 'desperdício de tempo e oportunidades']"
311,27,311_atração_fascinação_perfume_sedução,"['atração', 'fascinação', 'perfume', 'sedução', 'parecença', 'opostos', 'luxúria', 'impressão', 'engajamento', 'química']","['paixão e atração', 'paixão e atração', 'atração']"
312,27,312_arrependimento_ressaca_autoconsciência_reflexão,"['arrependimento', 'ressaca', 'autoconsciência', 'reflexão', 'comportamento', 'vontade', 'ruptura', 'dúvida', 'despeito', 'autoconhecimento']","['vontade e arrependimento', 'vontade e arrependimento', 'vontade e arrependimento']"
313,27,313_resignação_separações_separacións_despedidas,"['resignação', 'separações', 'separacións', 'despedidas', 'desesperança', 'renúncia', 'solitude', 'penas', 'desespero', 'separação']","['desespero e resignação', 'desespero e resignação', 'desespero e resignação']"
314,27,314_queridos_daqueles_ex_longeio,"['queridos', 'daqueles', 'ex', 'longeio', 'doce', 'amada', 'saudade', 'pessoa', 'correspondido', 'pensamentos']","['pensamentos sobre ex-amor', 'saudade e longeio da pessoa amada', 'saudade e longeio daqueles queridos']"
315,27,315_convívio_lazer_amizade_conhecimento,"['convívio', 'lazer', 'amizade', 'conhecimento', 'amiga', 'felizes', 'compreensão', 'peculiaridades', 'cuidado', 'momentos']","['amizade e convívio', 'amizade e convívio', 'amizade e convívio']"
316,27,316_saúde_mental_bem_estar,"['saúde', 'mental', 'bem', 'estar', 'medicação', 'autoconservação', 'reza', 'desinfecção', 'cuidado', 'auto']","['saúde mental e bem-estar', 'saúde mental e bem-estar', 'saúde mental e bem-estar']"
317,27,317_relacionamento_afetiva_importância_casamento,"['relacionamento', 'afetiva', 'importância', 'casamento', 'relação', 'amorosa', 'amor', 'do', 'da', 'paixão']","['relacionamento e amor', 'relacionamento e amor', 'relacionamento e amor']"
318,27,318_pain_dolor_dor_dói,"['pain', 'dolor', 'dor', 'dói', 'suffering', 'incompreensão', 'heartache', 'and', 'alívio', 'agonia']","['pain and heartache', 'pain and longing', 'pain e sofrimento']"
319,27,319_coração_vozes_partido_voz,"['coração', 'vozes', 'partido', 'voz', 'aberto', 'internas', 'preenche', 'sofremiento', 'calam', 'silenciadas']","['aquilo que falta no coração', 'problemas de coração', 'vozes do coração']"
320,26,320_obsessão_obsessivos_obsesivos_pensamentos,"['obsessão', 'obsessivos', 'obsesivos', 'pensamentos', 'loucura', 'viciosas', 'pasião', 'obsessões', 'obsessivas', 'tendências']","['desejo e obsessão', 'desejo e obsessão', 'obsessão']"
321,26,321_painel_memória_tecnologia_sombreamento,"['painel', 'memória', 'tecnologia', 'sombreamento', 'sobreposição', 'nostálgia', 'impacto', 'perturbador', 'desforço', 'pedaços']","['painel da memória', 'painel da memória', 'painel da memória']"
322,26,322_individualidade_individualismo_lutte_liberdade,"['individualidade', 'individualismo', 'lutte', 'liberdade', 'identidade', 'individual', 'pela', 'desacordo', 'busca', 'luta']","['liberdade e individualidade', 'liberdade e individualidade', 'liberdade e individualidade']"
323,26,323_adeuses_boa_encerramento_boatos,"['adeuses', 'boa', 'encerramento', 'boatos', 'irreversível', 'partilha', 'realizada', 'feliz', 'despedida', 'final']","['despedida e boa-vontade', 'despedidas e adeuses', 'despedidas e adeuses']"
324,26,324_dúvida_indecisão_certeza_doubt,"['dúvida', 'indecisão', 'certeza', 'doubt', 'perturbadorismo', 'confusion', 'inseguurança', 'intuição', 'insecuridade', 'self']","['dúvida e indecisão', 'dúvida e indecisão', 'dúvida e indecisão']"
325,26,325_lazer_companhia_festas_desconcertos,"['lazer', 'companhia', 'festas', 'desconcertos', 'convidação', 'garotas', 'desenfreada', 'devassidão', 'recepção', 'festa']","['festa e lazer', 'festa e lazer', 'festa e lazer']"
326,26,326_desesperado_lugares_calor_outros,"['desesperado', 'lugares', 'calor', 'outros', 'companhia', 'busca', 'afeto', 'procura', 'outro', 'amor']","['amor desesperado', 'amor desesperado', 'amor desesperado']"
327,26,327_romance_falhado_desiludido_desilusão,"['romance', 'falhado', 'desiludido', 'desilusão', '', '', '', '', '', '']","['romance e desilusão', 'romance e desilusão', 'romance e desilusão']"
328,26,328_compreensão_entender_respostas_compreender,"['compreensão', 'entender', 'respostas', 'compreender', 'igualdade', 'apoio', 'suporte', 'tentando', 'seeking', 'clarity']","['busca pela compreensão', 'busca por compreensão', 'busca por compreensão']"
329,26,329_tristeza_desespero__,"['tristeza', 'desespero', '', '', '', '', '', '', '', '']","['desespero e tristeza', 'desespero e tristeza', 'desespero e tristeza']"
330,26,330_presente_momento_agora_aproveitar,"['presente', 'momento', 'agora', 'aproveitar', 'viver', 'no', 'críticos', 'aqui', 'desforço', 'vivência']","['viver no presente', 'vontade de viver no presente', 'vontade de viver no presente']"
331,26,331_auto_introspecção_reflexão_inner,"['auto', 'introspecção', 'reflexão', 'inner', 'reflection', 'struggles', 'self', 'introspeção', 'psicológico', 'decisões']","['auto-reflexão e introspecção', 'auto-reflexão e introspecção', 'auto-reflexão e introspecção']"
332,26,332_longing_longedança_longings_separation,"['longing', 'longedança', 'longings', 'separation', 'saudades', 'desejo', 'longeamento', 'saudade', 'necessidade', 'ciúme']","['saudade e longing', 'saudade e longing', 'saudade e longing']"
333,26,333_despedidas_mudanças_mudança_reparação,"['despedidas', 'mudanças', 'mudança', 'reparação', 'despedida', 'adeus', 'renúncia', '', '', '']","['mudanças e despedidas', 'despedidas e mudanças', 'mudanças e despedidas']"
334,26,334_libertar_se_render_entregar,"['libertar', 'se', 'render', 'entregar', 'soltar', 'usado', 'letting', 'go', 'frente', 'seguir']","['vontade de se libertar', 'vontade de se libertar', 'vontade de se libertar']"
335,25,335_conflituoso_conflituosos_conflituosa_difícil,"['conflituoso', 'conflituosos', 'conflituosa', 'difícil', 'parceiro', 'conflitantes', 'relacionamento', 'relação', 'ou', 'painel']","['relacionamento conflituoso', 'relacionamento conflituoso', 'relacionamento conflituoso']"
336,25,336_perfeição_algo_infrutífera_encontrar,"['perfeição', 'algo', 'infrutífera', 'encontrar', 'melhor', 'versão', 'perfeita', 'descobrir', 'leve', 'perfeito']","['busca por perfeição', 'busca por perfeição', 'busca por perfeição']"
337,25,337_medo_da_desprezo_entregar,"['medo', 'da', 'desprezo', 'entregar', 'desconhecido', 'morte', 'perdido', 'perda', 'do', 'abandono']","['medo da perda', 'medo da perda', 'medo da perda']"
338,25,338_moralidade_ético_virtude_moralização,"['moralidade', 'ético', 'virtude', 'moralização', 'moral', 'valores', 'julgamento', 'morais', 'ética', 'virtudes']","['moralidade e responsabilidade', 'moralidade e responsabilidade', 'moralidade e responsabilidade']"
339,25,339_insatisfação_juízo_confusão_desacordo,"['insatisfação', 'juízo', 'confusão', 'desacordo', 'decepção', 'desilusão', 'desapontamento', 'compromisso', 'responsabilidade', 'busca']","['confusão e insatisfação', 'confusão e insatisfação', 'confusão e insatisfação']"
340,25,340_mental_saúde_psicológica_fraqueza,"['mental', 'saúde', 'psicológica', 'fraqueza', 'sono', 'problemas', 'desconforto', 'doença', 'com', 'de']","['saúde mental', 'saúde mental', 'saúde mental']"
341,25,341_azar_espera_renúncia_saudade,"['azar', 'espera', 'renúncia', 'saudade', 'perdão', '', '', '', '', '']","['saudade', 'espera', 'renúncia e azar']"
342,25,342_sociedade_crítica_social_críticas,"['sociedade', 'crítica', 'social', 'críticas', 'criticismo', 'conduta', 'commentary', 'critique', 'político', 'alheia']","['a crítica à sociedade', 'crítica à sociedade', 'crítica à sociedade']"
343,25,343_perturbador_perturbado_perturbadoras_desastroso,"['perturbador', 'perturbado', 'perturbadoras', 'desastroso', 'caso', 'infinita', 'arrebatador', 'questões', 'loucura', 'explosão']","['perturbador amor', 'perturbador amor', 'perturbador amor']"
344,25,344_amores_amorosos_ocorrências_intimacy,"['amores', 'amorosos', 'ocorrências', 'intimacy', 'afeição', 'dramas', 'seus', 'afeto', 'relacionamentos', 'love']","['relacionamentos amorosos e sentimentos', 'relacionamentos e amores', 'relacionamentos e amores']"
345,25,345_frustração_agonia_sentimentos_sofrimento,"['frustração', 'agonia', 'sentimentos', 'sofrimento', 'dor', 'de', '', '', '', '']","['sofrimento e frustração', 'sofrimento e frustração', 'sofrimento e frustração']"
346,25,346_tristeza_desgosto_triste_sintomas,"['tristeza', 'desgosto', 'triste', 'sintomas', 'acrídio', 'desânimo', 'despeito', 'desacerto', 'desamor', 'segredo']","['desânimo e tristeza', 'desânimo e tristeza', 'tristeza']"
347,25,347_esperança_decepção_desespero_desapontamento,"['esperança', 'decepção', 'desespero', 'desapontamento', 'desânimo', 'perda', 'desilusão', 'de', 'sofrimento', '']","['perda e esperança', 'perda e esperança', 'sofrimento e esperança']"
348,25,348_crise_crisis_identidade_crises,"['crise', 'crisis', 'identidade', 'crises', 'de', '', '', '', '', '']","['crise de identidade', 'crise de identidade', 'crise de identidade']"
349,25,349_pecado_pecados_redenção_culpa,"['pecado', 'pecados', 'redenção', 'culpa', 'queda', 'pecaminosa', 'remorsos', 'transgressão', 'arrependimento', 'arrependimentos']","['pecado e responsabilidade', 'pecado e responsabilidade', 'pecado e responsabilidade']"
350,25,350_distância_aproximação_distâncias_caminhos,"['distância', 'aproximação', 'distâncias', 'caminhos', 'longas', 'cruzados', 'fronteiras', 'localização', 'maldição', 'separação']","['desapego e distância', 'saudade e distância', 'perda e distância']"
351,25,351_maternidade_paternidade_pai_filho,"['maternidade', 'paternidade', 'pai', 'filho', 'família', 'mãe', 'filha', 'filial', 'paterna', 'desonra']","['família e maternidade', 'maternidade e família', 'família e maternidade']"
352,25,352_fé_esperança_crença_oração,"['fé', 'esperança', 'crença', 'oração', 'divina', 'magia', 'salvação', 'acreditar', 'ajuda', 'otimismo']","['esperança e fé', 'fé e esperança', 'esperança e fé']"
353,24,353_longeza_aguarde_perca_preguiça,"['longeza', 'aguarde', 'perca', 'preguiça', 'saudade', 'não', '', '', '', '']","['longeza e saudade', 'longeza e saudade', 'longeza e saudade']"
354,24,354_entendi_eu_aprendi_aquilo,"['entendi', 'eu', 'aprendi', 'aquilo', 'que', 'sei', 'percebo', 'li', 'seguinte', 'familiar']","['aquilo que eu entendi', 'aquilo que eu entendi', 'aquilo que eu entendi']"
355,24,355_indolência_preguiça_movimento_fragilidades,"['indolência', 'preguiça', 'movimento', 'fragilidades', 'excessividade', 'distanciar', 'desleixo', 'pudor', 'pregaridade', 'sobreposição']","['desleixo e indolência', 'preguiça e indolência', 'preguiça e indolência']"
356,24,356_desacordo_conflição_confusão_acrímoes,"['desacordo', 'conflição', 'confusão', 'acrímoes', 'desentendimentos', '', '', '', '', '']","['confusão e desacordo', 'confusão e desacordo', 'confusão e desacordo']"
